longitude,latitude,Sp
-62.626118,-64.68453,gentoo penguin
-62.962975,-64.3121,gentoo penguin
-26.477505,-57.799183,gentoo penguin
-56.881294,-63.521748,gentoo penguin
-60.37402,-62.64754,gentoo penguin
-63.894703,-65.04293,gentoo penguin
-62.927223,-64.889725,gentoo penguin
-61.254528,-62.770412,gentoo penguin
-57.028915,-63.40016,gentoo penguin
-55.137768,-61.218918,gentoo penguin
-58.539585,-62.241913,gentoo penguin
-54.74754,-61.154488,gentoo penguin
-63.178482,-64.700874,gentoo penguin
-63.885,-64.86667,gentoo penguin
-62.15119,-64.680244,gentoo penguin
-58.8667,-51.3333,gentoo penguin
70.28731,-49.478386,gentoo penguin
-56.787262,-63.441883,gentoo penguin
-61.39574,-62.835995,gentoo penguin
-59.44054,-62.167732,gentoo penguin
69.920425,-49.376694,gentoo penguin
70.04814,-49.477505,gentoo penguin
-62.708412,-64.601814,gentoo penguin
-61.103626,-64.2738,gentoo penguin
-57.764263,-51.677692,gentoo penguin
-60.990677,-51.90555,gentoo penguin
-56.705963,-63.459305,gentoo penguin
-55.085163,-61.093906,gentoo penguin
-64.23145,-64.869545,gentoo penguin
-37.975212,-54.021416,gentoo penguin
-58.95941,-62.199253,gentoo penguin
-36.020737,-54.84092,gentoo penguin
-60.897438,-64.142914,gentoo penguin
-68.083305,-54.871494,gentoo penguin
-57.578396,-51.603462,gentoo penguin
-59.760693,-62.37975,gentoo penguin
-56.904247,-63.519505,gentoo penguin
-36.72399,-54.15309,gentoo penguin
-59.117245,-63.16309,gentoo penguin
-65.02596,-54.875965,gentoo penguin
-57.9336,-62.103886,gentoo penguin
-62.877613,-64.535614,gentoo penguin
-58.474304,-62.158768,gentoo penguin
-60.115643,-62.627192,gentoo penguin
-58.068798,-51.758198,gentoo penguin
-60.527451,-51.308116,gentoo penguin
-64.167023,-65.156214,gentoo penguin
-64.076843,-65.11747,gentoo penguin
-62.595261,-64.730049,gentoo penguin
-59.586781,-62.543728,gentoo penguin
-60.976538,-64.13188,gentoo penguin
-60.791487,-63.901538,gentoo penguin
-63.494542,-64.825455,gentoo penguin
-63.493101,-64.826035,gentoo penguin
-60.625245,-62.6496,gentoo penguin
-67.386593,-54.908259,gentoo penguin
-60.77735,-63.901008,gentoo penguin
-67.386835,-54.906603,gentoo penguin
-67.944917,-54.859792,gentoo penguin
-58.931677,-62.210957,gentoo penguin
-58.901181,-62.185668,gentoo penguin
-63.491985,-64.826096,gentoo penguin
-60.238476,-51.306002,gentoo penguin
-62.624187,-64.682533,gentoo penguin
-62.120053,-64.571681,gentoo penguin
-57.83345,-51.479163,gentoo penguin
-62.7189,-64.61995,gentoo penguin
-62.627067,-64.683667,gentoo penguin
-63.490067,-64.827433,gentoo penguin
-61.052967,-64.095,gentoo penguin
-64.24167,-64.59805,gentoo penguin
-68.06114,-62.462082,gentoo penguin
-58.90296,-62.45642,gentoo penguin
-63.950558,-65.07528,gentoo penguin
-57.781734,-51.668438,gentoo penguin
-63.52009,-64.82331,gentoo penguin
-63.656387,-64.336945,gentoo penguin
-63.043686,-64.83265,gentoo penguin
-64.083,-65.33,gentoo penguin
-58.394394,-51.902283,gentoo penguin
-63.49389,-64.82528,gentoo penguin
-61.85159,-62.855793,gentoo penguin
-56.886627,-63.520943,gentoo penguin
70.038956,-49.14018,gentoo penguin
-63.50028,-64.825836,gentoo penguin
70.056725,-49.117046,gentoo penguin
-60.231346,-51.307186,gentoo penguin
-62.936474,-64.91352,gentoo penguin
69.9303,-49.471092,gentoo penguin
-59.665695,-52.36078,gentoo penguin
-60.599384,-62.647472,gentoo penguin
-63.020542,-64.41951,gentoo penguin
-58.899666,-62.18435,gentoo penguin
-56.5754,-63.2166,gentoo penguin
-59.746586,-62.353775,gentoo penguin
-58.44674,-51.888405,gentoo penguin
-37.298157,-54.156803,gentoo penguin
-63.152744,-65.06561,gentoo penguin
-63.494484,-64.82525,gentoo penguin
-62.663147,-64.65904,gentoo penguin
-36.677776,-54.142776,gentoo penguin
-62.86219,-64.75896,gentoo penguin
-62.314716,-64.486465,gentoo penguin
-60.87073,-63.95593,gentoo penguin
-35.63056,-54.68401,gentoo penguin
-57.339027,-63.11681,gentoo penguin
-58.053722,-51.37819,gentoo penguin
-56.874313,-63.517307,gentoo penguin
-62.859165,-64.915276,gentoo penguin
-62.857224,-64.82389,gentoo penguin
-64.083,-65.06,gentoo penguin
-64.05082,-65.105064,gentoo penguin
-64.24194,-64.65305,gentoo penguin
-68.30832,-54.809303,gentoo penguin
-35.79277,-54.913883,gentoo penguin
-62.627365,-64.68383,gentoo penguin
-67.33595,-54.01618,gentoo penguin
-67.02111,-54.94382,gentoo penguin
-58.885387,-52.22206,gentoo penguin
-67.37381,-54.9099,gentoo penguin
-62.63111,-64.842224,gentoo penguin
-62.866238,-64.75731,gentoo penguin
-60.63241,-51.36624,gentoo penguin
-60.85339,-62.6855,gentoo penguin
-60.646667,-62.951942,gentoo penguin
-56.90547,-63.51858,gentoo penguin
-60.231438,-51.306187,gentoo penguin
-58.070427,-51.76353,gentoo penguin
-68.22575,-54.854843,gentoo penguin
-63.945,-65.079292,gentoo penguin
-67.834897,-54.886889,gentoo penguin
-37.257083,-54.0302,gentoo penguin
-57.005412,-58.656982,gentoo penguin
-58.812437,-51.306672,gentoo penguin
-37.668354,-53.911846,gentoo penguin
-37.305042,-54.058594,gentoo penguin
-56.57903,-63.403606,gentoo penguin
-59.5126,-62.088474,gentoo penguin
-37.68461,-54.011047,gentoo penguin
-59.707573,-62.486732,gentoo penguin
-37.14639,-54.06278,gentoo penguin
-68.9135,-50.337666,gentoo penguin
-37.455063,-53.937214,gentoo penguin
-62.669575,-64.669426,gentoo penguin
70.0144,-49.525055,gentoo penguin
-57.650574,-51.66753,gentoo penguin
70.21163,-49.354652,gentoo penguin
-61.2215,-51.047253,gentoo penguin
-58.21463,-52.073288,gentoo penguin
-59.945732,-51.315174,gentoo penguin
-64.263054,-65.23944,gentoo penguin
-41.060745,-56.66443,gentoo penguin
-67.07564,-55.227077,gentoo penguin
-57.59516,-63.12243,gentoo penguin
-37.2828,-54.1507,gentoo penguin
-36.800938,-54.12744,gentoo penguin
-61.23173,-51.86933,gentoo penguin
-61.234783,-51.89574,gentoo penguin
-54.630028,-61.069347,gentoo penguin
-35.999443,-54.578335,gentoo penguin
69.84986,-49.48619,gentoo penguin
69.98574,-49.404083,gentoo penguin
69.94778,-49.45733,gentoo penguin
-58.36713,-63.455551,gentoo penguin
69.99907,-49.481987,gentoo penguin
-57.868996,-51.7298,gentoo penguin
-61.92059,-51.11418,gentoo penguin
-61.460896,-52.511467,gentoo penguin
70.1974,-49.3505,gentoo penguin
-60.776424,-51.198124,gentoo penguin
-58.858288,-51.362988,gentoo penguin
-58.3975,-51.906895,gentoo penguin
-58.358168,-51.880262,gentoo penguin
-60.281773,-52.050167,gentoo penguin
-57.800003,-51.680546,gentoo penguin
-57.840157,-51.471172,gentoo penguin
-59.010237,-51.427258,gentoo penguin
-57.835803,-51.480305,gentoo penguin
-57.80639,-51.703888,gentoo penguin
-57.614487,-51.614304,gentoo penguin
-58.884811,-62.182505,gentoo penguin
-62.868657,-64.895371,gentoo penguin
-62.436014,-64.607391,gentoo penguin
-59.903122,-62.595497,gentoo penguin
-62.73857,-64.80721,gentoo penguin
-35.70672,-54.624924,gentoo penguin
-59.10494,-51.30695,gentoo penguin
-56.45,-63.3,gentoo penguin
-60.465958,-52.56024,gentoo penguin
-63.50387,-64.81758,gentoo penguin
-60.24089,-51.30779,gentoo penguin
-62.57083,-64.64694,gentoo penguin
-36.815804,-54.151413,gentoo penguin
-63.47402,-64.791115,gentoo penguin
-62.763092,-64.62438,gentoo penguin
-62.86397,-64.89567,gentoo penguin
-63.01548,-64.73036,gentoo penguin
-59.069176,-52.43016,gentoo penguin
-61.99981,-64.61925,gentoo penguin
-60.250652,-51.315617,gentoo penguin
-62.616413,-64.717995,gentoo penguin
-55.18967,-61.28414,gentoo penguin
-62.820045,-64.59283,gentoo penguin
-58.25878,-51.83479,gentoo penguin
-59.78278,-62.400276,gentoo penguin
-60.664444,-62.92361,gentoo penguin
-62.80939,-64.79115,gentoo penguin
-56.88288,-63.521442,gentoo penguin
-59.65088,-51.2956,gentoo penguin
-60.094315,-51.30419,gentoo penguin
-35.812496,-54.786175,gentoo penguin
-60.10463,-51.30558,gentoo penguin
-57.95139,-62.0875,gentoo penguin
-62.613056,-64.6875,gentoo penguin
-58.960255,-62.218044,gentoo penguin
-54.866665,-61.1,gentoo penguin
-60.96389,-64.15,gentoo penguin
-65.994255,-54.907425,gentoo penguin
-54.858032,-61.056206,gentoo penguin
-36.819695,-54.1308,gentoo penguin
-60.61265,-62.632973,gentoo penguin
-64.246666,-65.249306,gentoo penguin
-64.06528,-64.770836,gentoo penguin
-59.5,-51.3167,gentoo penguin
-62.188087,-64.5643,gentoo penguin
-58.238102,-51.833485,gentoo penguin
-64.07413,-64.77308,gentoo penguin
-35.942467,-54.617783,gentoo penguin
-64.00709,-65.11344,gentoo penguin
-58.904915,-62.18439,gentoo penguin
-55.198654,-61.274467,gentoo penguin
-37.25712,-54.030045,gentoo penguin
-57.868256,-63.033215,gentoo penguin
-64.46167,-65.14061,gentoo penguin
-36.216125,-54.230682,gentoo penguin
-61.88308,-64.25965,gentoo penguin
-61.405834,-63.92472,gentoo penguin
-62.611584,-64.6517,gentoo penguin
-60.23194,-51.308132,gentoo penguin
-57.899723,-63.32111,gentoo penguin
-60.850014,-53.507607,gentoo penguin
-58.960045,-62.200607,gentoo penguin
-58.6675,-62.23814,gentoo penguin
-60.939648,-64.1467,gentoo penguin
-61.458824,-64.38668,gentoo penguin
-58.3374,-62.0215,gentoo penguin
-63.371356,-64.872417,gentoo penguin
-63.342977,-65.013087,gentoo penguin
-58.46451,-62.12114,gentoo penguin
-35.799725,-54.789837,gentoo penguin
-62.598484,-64.612305,gentoo penguin
-35.679798,-54.752728,gentoo penguin
-60.239232,-51.306311,gentoo penguin
-37.256731,-54.026991,gentoo penguin
-62.625887,-64.685463,gentoo penguin
-62.625309,-64.685322,gentoo penguin
-56.399911,-62.249785,gentoo penguin
-63.096754,-63.815611,gentoo penguin
-56.898647,-63.516663,gentoo penguin
-62.87007,-64.89535,gentoo penguin
-60.56054,-62.97898,gentoo penguin
-63.49603,-64.82556,gentoo penguin
-62.62013,-64.69074,gentoo penguin
-62.59859,-64.72905,gentoo penguin
-64.27014,-65.23972,gentoo penguin
-56.89351,-63.52331,gentoo penguin
-35.95981,-54.62717,gentoo penguin
-62.14826,-64.64093,gentoo penguin
-64.00007,-65.10884,gentoo penguin
-57.588745,-64.51781,gentoo penguin
-67.383575,-54.904526,gentoo penguin
-59.70186,-62.48609,gentoo penguin
-64.44361,-65.14614,gentoo penguin
-64.258147,-65.245688,gentoo penguin
-62.871583,-64.897475,gentoo penguin
-58.086563,-51.754852,gentoo penguin
-57.855247,-51.69228,gentoo penguin
-57.831075,-51.477593,gentoo penguin
-57.83381,-51.477122,gentoo penguin
-60.7111,-63.785,gentoo penguin
-59.074116,-52.430805,gentoo penguin
-56.88488,-63.52106,gentoo penguin
-60.56244,-62.978596,gentoo penguin
-35.94467,-54.620018,gentoo penguin
-36.244728,-54.25899,gentoo penguin
-54.49753,-61.06643,gentoo penguin
-63.98159,-65.10146,gentoo penguin
-36.60573,-54.084927,gentoo penguin
-37.48512,-53.896667,gentoo penguin
-35.831657,-54.6395,gentoo penguin
-68.320724,-54.832745,gentoo penguin
-58.021706,-51.38727,gentoo penguin
-62.530643,-64.84358,gentoo penguin
-57.728775,-51.65814,gentoo penguin
-36.50622,-54.280106,gentoo penguin
-37.256916,-54.030018,gentoo penguin
-37.081356,-53.978474,gentoo penguin
-59.89981,-62.595734,gentoo penguin
-57.854958,-51.695724,gentoo penguin
-62.599167,-64.70167,gentoo penguin
-68.318504,-54.81743,gentoo penguin
-35.87091,-54.587025,gentoo penguin
-36.28186,-54.30023,gentoo penguin
-35.879925,-54.63384,gentoo penguin
-68.361984,-54.8363,gentoo penguin
-62.538963,-64.83986,gentoo penguin
-37.201187,-53.999405,gentoo penguin
-60.854343,-52.114754,gentoo penguin
-58.019238,-51.38227,gentoo penguin
-59.729034,-62.422832,gentoo penguin
-58.01355,-51.38291,gentoo penguin
-57.72963,-51.661575,gentoo penguin
-58.017292,-51.381916,gentoo penguin
-62.639748,-64.55779,gentoo penguin
-57.81806,-51.716263,gentoo penguin
-56.713615,-63.365055,gentoo penguin
-59.07143,-52.423943,gentoo penguin
-67.56087,-54.870705,gentoo penguin
-36.287296,-54.300034,gentoo penguin
-37.445133,-54.013405,gentoo penguin
-60.23133,-51.309566,gentoo penguin
-57.833782,-51.47907,gentoo penguin
-65.23488,-54.61912,gentoo penguin
-59.702244,-62.582268,gentoo penguin
-62.987499,-64.679405,gentoo penguin
-62.546379,-64.844131,gentoo penguin
-62.988075,-64.679665,gentoo penguin
-58.919819,-62.209498,gentoo penguin
-60.60298,-62.64749,gentoo penguin
-56.881142,-63.521643,gentoo penguin
-56.741693,-63.364687000000004,gentoo penguin
-62.608028,-64.72118,gentoo penguin
-62.598565,-64.729933,gentoo penguin
-63.507959,-64.814785,gentoo penguin
-62.870593,-64.895387,gentoo penguin
-62.857241,-64.824002,gentoo penguin
-62.53115,-64.844863,gentoo penguin
-62.52818,-64.844375,gentoo penguin
-62.528286,-64.84328,gentoo penguin
-57.778458,-51.696754,gentoo penguin
-64.15639,-65.23889,gentoo penguin
-67.38322,-54.906722,gentoo penguin
-60.885555,-63.90361,gentoo penguin
-67.376203,-54.906297,gentoo penguin
-60.246742,-51.315243,gentoo penguin
-60.52183,-51.31019,gentoo penguin
-61.738895,-64.498436,gentoo penguin
-57.45913,-62.9303,gentoo penguin
-57.752113,-51.68132,gentoo penguin
-61.300613,-51.721275,gentoo penguin
-35.788692,-54.812374,gentoo penguin
-62.93669,-64.913414,gentoo penguin
-59.496662,-62.506657,gentoo penguin
-56.59468,-63.459625,gentoo penguin
-35.866665,-54.833332,gentoo penguin
-56.84027,-63.513428,gentoo penguin
-57.801186,-51.687763,gentoo penguin
-37.84866,-53.926144,gentoo penguin
-62.564075,-64.56276,gentoo penguin
-60.71604,-51.331696,gentoo penguin
-62.886047,-64.86894,gentoo penguin
-63.245434,-64.7161,gentoo penguin
-59.587746,-62.614334,gentoo penguin
70.109985,-49.410885,gentoo penguin
-36.784218,-54.146393,gentoo penguin
-62.267845,-64.53109,gentoo penguin
-61.28537,-51.750435,gentoo penguin
-58.405434,-50.577793,gentoo penguin
-54.92402,-61.121857,gentoo penguin
-37.257145,-54.0301,gentoo penguin
-36.50528,-54.24972,gentoo penguin
-68.260185,-54.83262,gentoo penguin
-38.28294,-54.033714,gentoo penguin
-56.495205,-63.5261,gentoo penguin
-59.895432,-62.594856,gentoo penguin
-62.847385,-64.775833,gentoo penguin
-62.530663,-64.84391,gentoo penguin
-62.585384,-64.575172,gentoo penguin
-62.595173,-64.684485,gentoo penguin
-59.903324,-62.595562,gentoo penguin
-62.607483,-64.674438,gentoo penguin
-64.13,-65.3383,gentoo penguin
-63.9308,-65.068,gentoo penguin
-63.5487,-64.9863,gentoo penguin
-63.8588,-65.0248,gentoo penguin
-63.0206,-64.8415,gentoo penguin
-62.8013,-64.6538,gentoo penguin
-64.0178,-65.1145,gentoo penguin
-64.0832,-65.1011,gentoo penguin
-62.5387,-64.8428,gentoo penguin
-62.864,-64.7192,gentoo penguin
-62.7962,-64.6352,gentoo penguin
-62.9572,-64.6702,gentoo penguin
-63.9802,-65.0977,gentoo penguin
-64.0997,-65.1855,gentoo penguin
-64.0595,-65.1402,gentoo penguin
-64.1443,-65.1413,gentoo penguin
-62.8643,-64.9028,gentoo penguin
-58.97739,-62.198948,gentoo penguin
-62.539165,-64.04305,gentoo penguin
70.44203,-49.437393,gentoo penguin
-64.05333,-64.77417,gentoo penguin
-57.783737,-51.680244,gentoo penguin
70.28446,-49.34225,gentoo penguin
-67.374742,-54.904903,gentoo penguin
-64.129392,-65.817743,gentoo penguin
-67.376252,-54.90463,gentoo penguin
-60.520932,-51.30913,gentoo penguin
-60.521656,-51.308773,gentoo penguin
-56.7284,-63.374096,gentoo penguin
-61.294292,-51.708427,gentoo penguin
-60.656727,-51.34091,gentoo penguin
-58.964443,-62.21639,gentoo penguin
-60.27336,-51.396793,gentoo penguin
-38.214573,-54.009933,gentoo penguin
-67.386001,-54.906392,gentoo penguin
-58.452807,-51.923604,gentoo penguin
-35.807143,-54.792624000000004,gentoo penguin
-57.833785,-51.479836,gentoo penguin
-58.387868,-51.38157,gentoo penguin
-67.431,-54.914,gentoo penguin
158.935138,-54.500802,gentoo penguin
-67.834897,-54.889892,gentoo penguin
-56.88487,-63.52088,gentoo penguin
-67.374222,-54.907682,gentoo penguin
-60.92561,-52.1675,gentoo penguin
-67.91372,-54.875904,gentoo penguin
-54.959442,-61.15646,gentoo penguin
-42.976788,-53.347267,gentoo penguin
-36.86293,-54.086872,gentoo penguin
-45.19278,-60.646942,gentoo penguin
-62.607,-64.6982,gentoo penguin
-60.555832,-62.99917,gentoo penguin
158.87329,-54.60389,gentoo penguin
-60.853504,-62.68606,gentoo penguin
-37.281506,-54.145847,gentoo penguin
-36.28986,-54.297604,gentoo penguin
-56.90292,-63.51747,gentoo penguin
-62.516087,-64.46497,gentoo penguin
-67.876396,-54.876156,gentoo penguin
-36.433186,-54.46488,gentoo penguin
-61.94045,-64.268715,gentoo penguin
-60.689457,-62.936127,gentoo penguin
-60.388382,-62.62735,gentoo penguin
-59.546833,-62.619133,gentoo penguin
-58.129513,-62.69242,gentoo penguin
-68.28093,-54.819088,gentoo penguin
-62.29474,-64.4968,gentoo penguin
-67.375222,-54.904708,gentoo penguin
-36.815897,-54.152294,gentoo penguin
-62.527394,-64.844879,gentoo penguin
-60.525423,-51.310329,gentoo penguin
-62.623038,-64.632511,gentoo penguin
-62.661468,-64.659466,gentoo penguin
-37.2576,-54.029314,gentoo penguin
-35.76195,-54.779869,gentoo penguin
-63.78886,-58.831104,gentoo penguin
-54.64388,-61.05905,gentoo penguin
70.196495,-49.350292,gentoo penguin
-36.185055,-54.44271,gentoo penguin
-36.00889,-54.545277,gentoo penguin
-67.3873,-54.9068,gentoo penguin
-67.374878,-54.904786,gentoo penguin
-67.37508,-54.904928,gentoo penguin
-64.054323,-64.773565,gentoo penguin
-58.090382,-51.76075,gentoo penguin
-60.638489,-62.95982,gentoo penguin
-66.5625,-70.066576,gentoo penguin
-67.373115,-54.90548,gentoo penguin
-64.015425,-64.774964,gentoo penguin
-64.033062,-64.780191,gentoo penguin
-56.340108,-63.423385,gentoo penguin
-64.205986,-65.23812,gentoo penguin
-61.91468,-64.206184,gentoo penguin
-68.260445,-54.822495,gentoo penguin
51.862732,-46.426235,gentoo penguin
-60.79201,-63.902756,gentoo penguin
-57.34437,-63.065216,gentoo penguin
-62.446564,-64.54014,gentoo penguin
-63.182846,-65.09137,gentoo penguin
-63.32141,-64.932076,gentoo penguin
-60.555305,-51.29208,gentoo penguin
-59.07017,-52.429928,gentoo penguin
-60.52356,-51.306026,gentoo penguin
-68.208885,-67.604164,gentoo penguin
-35.921535,-54.519787,gentoo penguin
-59.81525,-51.26755,gentoo penguin
-62.009167,-64.55417,gentoo penguin
-56.8833,-64.2,gentoo penguin
-60.227966,-51.307877,gentoo penguin
70.21877,-49.35194,gentoo penguin
-64.1851,-65.22592,gentoo penguin
-64.28933,-54.773,gentoo penguin
-63.994793,-65.08418,gentoo penguin
-62.708622,-64.5543,gentoo penguin
-62.645,-64.68889,gentoo penguin
-38.4685,-54.056915,gentoo penguin
-60.829853,-52.097874,gentoo penguin
-67.906685,-54.86241,gentoo penguin
70.246,-49.676834,gentoo penguin
-60.851467,-62.685074,gentoo penguin
-55.13929,-61.21702,gentoo penguin
-67.374062,-54.904991,gentoo penguin
-36.70459,-54.088852,gentoo penguin
-60.596627,-62.936902,gentoo penguin
-36.488662,-54.253215,gentoo penguin
-64.031717,-65.06845,gentoo penguin
-63.99931,-65.11128,gentoo penguin
-59.37704,-62.226585,gentoo penguin
-63.33,-64.48,gentoo penguin
-62.623226,-64.68538,gentoo penguin
-63.455082,-58.2119,gentoo penguin
-57.25,-62.44,gentoo penguin
-59.562115,-62.055588,gentoo penguin
-63.894417,-65.047424,gentoo penguin
-62.623322,-64.687191,gentoo penguin
-59.372116,-51.278008,gentoo penguin
-62.62872,-64.684139,gentoo penguin
-62.5994,-64.7277,gentoo penguin
-62.95,-64.9,gentoo penguin
-63.4968,-64.8149,gentoo penguin
-62.5938,-64.734,gentoo penguin
-62.927222,-64.889722,gentoo penguin
-64.078,-65.2062,gentoo penguin
-64.137,-65.176,gentoo penguin
-60.7762,-63.8964,gentoo penguin
-59.58,-62.542,gentoo penguin
-63.484,-64.8231,gentoo penguin
-62.5622,-64.6358,gentoo penguin
-64.0556,-65.104,gentoo penguin
-64.026,-65.067,gentoo penguin
-62.8667,-64.8833,gentoo penguin
-62.626,-64.684,gentoo penguin
-56.905,-63.5222,gentoo penguin
-62.5327,-64.8383,gentoo penguin
-62.6436,-64.6884,gentoo penguin
-56.499,-63.306,gentoo penguin
-56.4831,-63.2989,gentoo penguin
-62.5691,-64.6405,gentoo penguin
-62.673,-64.662,gentoo penguin
-60.609587,-62.65357,gentoo penguin
-62.607597,-64.64324,gentoo penguin
-59.781647,-62.5322,gentoo penguin
-62.634155,-64.68233,gentoo penguin
-60.64136,-62.925545,gentoo penguin
-58.732986,-62.348934,gentoo penguin
-64.03269,-65.072075,gentoo penguin
-59.05463,-62.530445,gentoo penguin
-62.999626,-64.70476,gentoo penguin
-62.356415,-64.55484,gentoo penguin
-59.597176,-62.45607,gentoo penguin
-62.61557,-64.73649,gentoo penguin
-58.923218,-62.217117,gentoo penguin
-58.834312,-62.250275,gentoo penguin
-58.41688,-62.15866,gentoo penguin
-54.610004000000004,-63.286964,gentoo penguin
-54.75166,-61.22895,gentoo penguin
-58.04189,-51.49907,gentoo penguin
-57.830833,-51.478104,gentoo penguin
-57.889797,-51.48911,gentoo penguin
-62.59712,-64.685814,gentoo penguin
-62.191917,-64.62112,gentoo penguin
-62.878147,-64.8887,gentoo penguin
-57.750973,-51.624176,gentoo penguin
-64.254875,-65.2499,gentoo penguin
-64.255135,-65.24961,gentoo penguin
-64.20758,-65.24308,gentoo penguin
-62.085888,-64.48657,gentoo penguin
-59.289944,-62.660492,gentoo penguin
-62.599426,-64.7277,gentoo penguin
-62.846954,-64.63837,gentoo penguin
-59.756363,-62.347973,gentoo penguin
-62.88072,-64.887024,gentoo penguin
-62.872887,-64.89746,gentoo penguin
-56.789833,-63.287693,gentoo penguin
-60.565,-62.994,gentoo penguin
-60.56521,-62.99383,gentoo penguin
-62.564262,-64.8859,gentoo penguin
-62.53082,-64.843925,gentoo penguin
-59.907425,-62.591614,gentoo penguin
-62.62576,-64.67948,gentoo penguin
-59.78062,-62.53351,gentoo penguin
-36.29778,-54.279446,gentoo penguin
