tank_id,species,avg_daily_temp,num_fish,day_length,tank_volume,size_day_30,ammonia,avg_daily_temp_F,below,num_sick,oxygen
827,trout,15.446118445791331,88,11,397.436164840176,146.99972850357744,0.027252980500685666,59.803013202424395,FALSE,5,11.422962410992808
828,trout,15.409541528117355,79,11,401.67739493646854,155.05605579928417,0.03297869178272295,59.73717475061124,FALSE,1,11.871519218916152
829,trout,14.605926041072497,82,13,399.3146348741465,149.33216241085685,0.02756378232570325,58.29066687393049,TRUE,19,11.667133229225133
830,trout,15.48737947595937,62,14,400.97030358877765,149.36756881374725,0.029505120231515313,59.87728305672687,FALSE,11,11.4013032053818
831,trout,14.760114529648238,79,12,399.73513367259625,149.24381693343088,0.028460107352992366,58.56820615336683,TRUE,19,11.62874431520732
832,trout,15.360687993804055,63,10,401.42883897850066,150.64946877492312,0.02593028046337492,59.649238388847294,FALSE,8,11.648420361368583
833,trout,15.890352818130337,83,13,399.98992403467116,151.30092630795312,0.022804215102080527,60.602635072634605,FALSE,19,11.376689359213207
834,trout,15.454923461258828,81,12,399.27481173546516,150.501580895255,0.030672773642375688,59.81886223026589,FALSE,11,11.600197679180365
835,trout,15.986204158720941,68,12,399.66825546601916,150.90158876351873,0.0320873911835055,60.77516748569769,FALSE,12,11.368431918771714
836,trout,15.094563449474336,74,9,400.0830739467034,151.20977347094768,0.0194009356754195,59.17021420905381,FALSE,15,11.647284345095704
837,trout,14.930569377297873,74,13,399.35100595244285,150.90345081516307,0.017827141696869633,58.87502487913618,TRUE,16,11.798382532943148
838,trout,15.847889058154422,68,12,399.95568209139674,151.1400657168509,0.027929775496475698,60.52620030467796,FALSE,11,11.243180159845345
839,trout,15.069856280012806,67,14,399.66715165660656,147.7911581171614,0.026215040451048464,59.12574130402305,FALSE,20,11.800571864886336
840,trout,13.922965632582088,79,10,400.81978343080664,149.55693630192891,0.028415886600149626,57.061338138647756,TRUE,14,11.808196248236872
841,trout,15.294064444657188,70,12,399.8464776098703,149.7617446742385,0.021831309411692874,59.529316000382934,FALSE,5,11.998116735804055
842,trout,15.548183615475278,70,13,399.95622277934683,150.363966404013,0.03001539003838828,59.9867305078555,FALSE,12,11.607293704425864
843,trout,14.803027411709152,92,14,399.66887736133697,145.87014651314746,0.027579823118329273,58.64544934107647,TRUE,16,11.876185766663305
844,trout,15.451721420050019,84,10,399.6487542417924,146.86728469921405,0.02525546968832755,59.81309855609003,FALSE,15,11.723817706460114
845,trout,14.88538097188366,71,14,399.6808947901207,146.9874648089734,0.028433910568146394,58.79368574939059,TRUE,11,11.769722453429532
846,trout,15.757547460931937,77,13,399.96589439561296,147.9149212138381,0.02931331212085651,60.363585429677485,FALSE,16,11.325164166084553
847,trout,14.812531383414717,77,12,400.9868152592897,145.0434496389991,0.03168361267772585,58.662556490146486,TRUE,15,11.789157383716926
848,trout,14.532707279900686,72,13,399.14864314364956,152.28306221239583,0.020682026219964254,58.158873103821236,TRUE,16,12.000099904490742
849,trout,14.509961980849928,72,13,399.30345482995864,152.544926585693,0.028138575039268202,58.11793156552987,TRUE,14,11.969306478266134
850,trout,14.845619999167344,78,13,399.0722620359642,150.0507760274457,0.03875692748280607,58.722115998501224,TRUE,16,11.473609160340088
851,trout,15.028966501414704,76,13,399.70086786620726,149.88274603264264,0.028155848823685256,59.05213970254647,FALSE,12,11.846778084455071
852,trout,14.446968629517466,79,13,401.2097711915977,149.6550277438092,0.02576490117884872,58.00454353313144,TRUE,16,11.979678488841133
853,trout,15.808466514532416,86,12,400.08046559259486,149.69454016252925,0.0246634719884293,60.455239726158354,FALSE,16,11.722226361801548
854,trout,15.195418427191347,83,10,400.51164976185504,148.9716050437808,0.027630237716134987,59.35175316894443,FALSE,9,11.721819534536824
855,trout,15.163551439493242,72,13,399.81784477227615,151.6944550620014,0.03263057172079061,59.294392591087835,FALSE,2,11.724108394217454
856,trout,15.361058054460107,77,11,399.5114237344725,148.17985928036285,0.027172435533583627,59.64990449802819,FALSE,14,11.655487317377807
857,trout,15.566533973476275,71,12,400.32253462174936,147.42248110785414,0.02243837505431519,60.019761152257296,FALSE,8,11.42568604310091
858,trout,13.912334276013995,71,13,399.8372146519613,148.7695735295753,0.03288059547292397,57.04220169682519,TRUE,13,12.094215078260092
859,trout,15.225846893991367,84,12,398.72976405448793,150.19679735700237,0.027736891912304693,59.406524409184456,FALSE,19,11.5861287551552
860,trout,15.217455865427512,77,11,399.1737460639764,152.25986855618032,0.02509722766038706,59.39142055776952,FALSE,5,11.75924961849752
861,trout,14.354870566807245,80,12,400.43416426066995,153.1609325941521,0.027078737717558834,57.838767020253044,TRUE,15,12.13543842118035
862,trout,15.305991608460463,75,13,399.5422704374783,151.2399682942406,0.029080790468815457,59.55078489522883,FALSE,15,11.52381213083559
863,trout,14.43731922330259,94,12,399.418929556452,149.49727496758928,0.020846402852296234,57.98717460194466,TRUE,18,11.875918232687821
864,trout,14.50179092567688,81,12,399.34965976535966,147.47904634131228,0.03151762221540173,58.10322366621838,TRUE,14,12.02884414665655
865,trout,15.93160467512878,85,11,400.26563261863214,148.7628986783436,0.02658131684546952,60.6768884152318,FALSE,19,11.426469717268194
866,trout,15.471057402629867,73,14,401.5526013335543,151.93155088243748,0.029047270764460516,59.847903324733764,FALSE,14,11.35060587122
867,trout,15.710807210948756,94,12,399.71303538681343,148.0132283870492,0.019907377794597385,60.27945297970776,FALSE,12,11.482311932245397
868,trout,14.354344758221028,69,12,400.2706509053347,146.44244751400285,0.029951272031985623,57.83782056479785,TRUE,14,11.703812807848788
869,trout,13.788055178621029,86,11,402.4519063498268,150.62392826248836,0.03022769584806991,56.81849932151785,TRUE,12,11.97568258810369
870,trout,15.397462772081179,89,12,399.91853592145634,149.49191397573975,0.020635881165274327,59.71543298974612,FALSE,9,11.559589467405711
871,trout,14.415540686644787,82,12,400.2466728516802,149.99031405899515,0.017741932277201302,57.94797323596062,TRUE,15,12.061582269600311
872,trout,15.036245701129767,72,13,400.2013209933909,150.23414679929743,0.025800004315565887,59.06524226203358,FALSE,12,11.85575252979294
873,trout,14.544074244790128,73,12,399.4852790209387,149.74873623046005,0.022957797741939318,58.17933364062223,TRUE,14,11.805174570699288
874,trout,14.830991336873842,81,12,399.86314736455745,150.5056062871763,0.032670459602048986,58.695784406372915,TRUE,15,11.824423213108227
875,trout,15.608463012626894,88,13,401.1015605024442,151.5296518178852,0.020155047172219453,60.09523342272841,FALSE,18,11.814409433185492
876,trout,15.759828487783786,78,11,400.92462762005187,152.4112870276896,0.03324609455215762,60.36769127801081,FALSE,12,11.792691932609372
877,trout,15.283650971486049,75,12,400.21718047532846,148.49367410414007,0.03110707877647499,59.51057174867489,FALSE,18,11.783118469539852
878,trout,14.51517599138893,76,10,399.19932591259783,148.92650211208252,0.022237906806537033,58.127316784500074,TRUE,11,11.893230829880363
879,trout,13.467850692854483,73,13,400.08851916181135,149.59780950021434,0.027924062908629834,56.242131247138076,TRUE,17,11.848287175548421
880,trout,14.42008672518598,69,12,400.42705791649047,151.10328582037116,0.03886147396657923,57.95615610533476,TRUE,16,12.024293777524154
881,trout,15.53650273465069,66,11,399.85081315775443,151.47431351164678,0.03124769773060848,59.965704922371245,FALSE,14,11.374597627494172
882,trout,14.983920214871384,65,12,401.56076342922034,144.15943220875405,0.030397163684066024,58.971056386768495,TRUE,15,11.769694798760673
883,trout,15.169185109024973,75,13,399.9736609062062,149.84258935490402,0.024241134419871423,59.30453319624495,FALSE,6,11.725675189463884
884,trout,15.34795678169283,87,13,399.58427864367775,152.01739124891893,0.024536991798927443,59.626322207047096,FALSE,2,11.525983930923418
885,trout,14.912286776733982,75,11,399.6808029845116,151.97890469378217,0.026198201538800567,58.84211619812117,TRUE,12,11.735072390598635
886,trout,15.102914102859263,57,12,399.15062207133155,148.14142278010357,0.029558683236562314,59.18524538514667,FALSE,16,11.794058387182535
887,trout,14.79018054700129,76,13,401.3949453975008,152.8665331324834,0.030729662350168524,58.62232498460232,TRUE,18,11.753431559553242
888,trout,15.189982538300905,95,15,400.57374714959155,149.0131861287089,0.040873625793263,59.341968568941624,FALSE,2,11.90146183428952
889,trout,15.509763014689684,69,13,400.51602192608897,149.23643235571507,0.03196765537319905,59.917573426441436,FALSE,5,11.528722685623654
890,trout,15.295783147640048,85,12,399.0257766711313,148.47010556637318,0.034872010002953806,59.532409665752084,FALSE,6,11.504047974802017
891,trout,14.103757508645314,91,12,399.6480529768502,151.02489670671332,0.03512104888898199,57.38676351556157,TRUE,14,12.293383901486388
892,trout,15.637416714082757,72,12,400.2352286912572,148.26516672933792,0.030172988738176976,60.14735008534896,FALSE,10,11.544907935624222
893,trout,15.615505466740377,74,13,398.0220962538982,149.533533783533,0.031903592840266136,60.10790984013268,FALSE,14,11.810740485980219
894,trout,15.398417976682126,75,12,400.4689147107516,148.6882797935963,0.027580172347040945,59.71715235802783,FALSE,7,11.575804180582765
895,trout,15.990451087489603,82,11,400.2082716284594,151.18645727499413,0.017553883180910015,60.782811957481286,FALSE,5,11.555993009566608
896,trout,15.837027295205777,82,12,400.25584645425545,151.8448885759818,0.02544722881200014,60.506649131370395,FALSE,5,11.402104895492066
897,trout,14.928892589586525,74,12,398.84213071940064,150.59447062710345,0.02928767555217003,58.872006661255746,TRUE,14,11.616707404615662
898,trout,14.706414238807598,76,14,400.4504505756111,149.8936839132096,0.029543211885016116,58.47154562985368,TRUE,15,11.991368138468019
899,trout,15.15055895499018,67,11,398.8961546745518,151.2663707847618,0.02125127372100962,59.27100611898233,FALSE,11,11.865725920389162
900,trout,15.786557100186007,67,14,398.4874801427973,150.69475526879035,0.024737887066267415,60.415802780334815,FALSE,7,11.551907642294783
901,trout,15.907986166965005,83,12,401.1775701176002,152.1367526767935,0.02986696443706904,60.634375100537014,FALSE,11,11.512900455972723
902,trout,13.960883317172609,72,11,400.00223124274197,154.36505657938284,0.030805644129697937,57.1295899709107,TRUE,14,11.940871870782473
903,trout,14.308381731870487,88,13,399.7207456592746,148.214426318001,0.033373251661300146,57.75508711736688,TRUE,15,12.152650304522206
904,trout,14.407896146890607,77,11,400.5345983534312,149.71253422400991,0.02572290116401336,57.934213064403096,TRUE,15,11.955854423356813
905,trout,14.971427681003398,72,12,399.2430205563842,146.7235553258595,0.028075518372918697,58.94856982580612,TRUE,18,11.624946166901667
906,trout,14.104939069180983,66,12,398.58253098837616,149.43565142193688,0.029058316894557894,57.38889032452577,TRUE,16,11.991382763288263
907,trout,15.049858144541282,77,12,398.83506197171283,150.8951423385411,0.030332838992790802,59.089744660174304,FALSE,15,11.534812645483134
908,trout,14.882729203820995,77,11,400.09100931667354,154.6990427050752,0.0297867020664833,58.78891256687779,TRUE,13,11.72530600519234
909,trout,14.574065421529962,82,13,399.9141172460814,150.1071805610058,0.029199948892007995,58.233317758753934,TRUE,13,12.005601933746592
910,trout,14.59893327686364,88,12,399.92632137292446,150.99143422347768,0.027341800385669683,58.27807989835455,TRUE,16,11.867330665826795
911,trout,14.63648078444917,71,12,400.0131785087156,146.95005938142023,0.026462886752366795,58.3456654120085,TRUE,14,11.761368450794649
912,trout,13.946057241916344,70,12,399.3850827513739,147.12176858061534,0.0223353431701496,57.102903035449415,TRUE,14,12.118277806208738
913,trout,14.563849167778502,78,11,400.0695180184807,147.0356827740272,0.025168975387106943,58.2149285020013,TRUE,12,12.122890499302654
914,trout,15.609449438993272,81,13,399.0817860805953,144.76996256820195,0.030113634717568956,60.09700899018789,FALSE,10,11.656471546886134
915,trout,15.873690320897882,76,14,400.1304282817422,149.96000332654972,0.035036969102703396,60.57264257761619,FALSE,11,11.614111609214794
916,trout,14.021731550568484,84,12,398.6613759327939,151.36604945601889,0.025410353176668662,57.23911679102327,TRUE,14,11.916995700794107
917,trout,14.803999319120996,73,12,400.2647922131041,150.26035722004804,0.03255969909506408,58.64719877441779,TRUE,15,11.522058820024561
918,trout,15.502995586689734,69,14,399.45934893790474,150.51584888180747,0.020890826172569217,59.90539205604152,FALSE,14,11.543273554275325
919,trout,14.42455064451591,71,13,401.1299893475344,146.1691852739168,0.03498810980783633,57.964191160128635,TRUE,16,11.789696259095027
920,trout,14.999847966784536,94,11,399.61967184081936,154.2823991099661,0.03369474198514212,58.99972634021216,TRUE,14,11.841880544006735
921,trout,14.88668804985296,70,12,398.3258024669291,150.4852021078219,0.02324526324628969,58.79603848973533,TRUE,18,11.872450173397096
922,trout,14.486248806136775,86,13,399.22155758404193,148.03927538091523,0.02742217863590639,58.0752478510462,TRUE,16,11.803191600259789
923,trout,15.09370019387415,64,13,401.36344458151376,151.77038782787997,0.026695826623885793,59.168660348973475,FALSE,5,11.740152895667201
924,trout,14.430056757784122,80,12,402.0797408398092,149.6035047506763,0.02254017149660872,57.97410216401142,TRUE,18,11.918503186947188
925,trout,15.016584212483982,73,12,399.74714704447007,151.17232284638362,0.02731435105885509,59.02985158247117,FALSE,12,11.689146460575586
926,trout,15.009677415183564,85,10,400.39940923874684,149.7847082934588,0.02083592219406437,59.01741934733042,FALSE,4,11.781258497407432
927,trout,14.91557381963176,82,12,398.35606087486224,147.82531024105472,0.038180166871085,58.84803287533717,TRUE,15,11.652950325778317
928,trout,14.733902624344102,78,11,399.9038023182428,151.66162705912447,0.033977403676933825,58.52102472381938,TRUE,14,11.720794798144876
929,trout,15.320243043596797,78,13,401.75439078164806,146.94072025590103,0.031888522961958564,59.57643747847423,FALSE,17,11.557983936357724
930,trout,14.713029575458416,73,13,400.8568803079634,151.16711047572747,0.025598599407135963,58.48345323582515,TRUE,18,11.851714714188859
931,trout,15.067428430796673,76,11,399.16591374951577,148.94200469363062,0.027244155947844545,59.12137117543401,FALSE,14,11.622042296504693
932,trout,16.105201003868814,71,11,399.79396467508445,152.22399244467314,0.026734076509472675,60.98936180696387,FALSE,11,11.501181973175283
933,trout,16.18011024032066,86,9,399.65393772605364,146.19055562738845,0.025840807141407286,61.12419843257719,FALSE,19,11.621359313660022
934,trout,14.496379768310451,70,12,399.601406423532,151.16170154549204,0.032423311329590705,58.09348358295881,TRUE,17,11.8919007079767
935,trout,15.087451114588264,67,13,399.84280625634034,148.03275989304507,0.030644062923307083,59.15741200625888,FALSE,9,11.727829457491143
936,trout,15.337875833337968,76,12,399.6117548936709,148.7220154588952,0.023888253628463706,59.60817650000834,FALSE,10,11.510820250893728
937,trout,14.520754756467065,79,14,399.57950290997263,152.4260233376774,0.03599721563679806,58.13735856164072,TRUE,17,11.918279918191406
938,trout,14.754837774724573,69,11,399.958506296835,147.4021594932008,0.03052022050177658,58.55870799450423,TRUE,15,11.904269122947067
939,trout,14.877104011235136,70,13,400.1248365393996,149.4477050461219,0.028145213909373207,58.77878722022325,TRUE,14,11.684489938136094
940,trout,14.011786322815226,82,11,400.58130903404714,147.33005431445076,0.01621642156343852,57.22121538106741,TRUE,14,11.858046054586183
941,trout,14.422211546332912,66,12,400.5720953205287,149.96679077271926,0.024238396074012614,57.959980783399246,TRUE,14,11.99693279581066
942,trout,15.23167840864941,71,12,400.3713940625026,151.4557894597129,0.038929569291275605,59.41702113556894,FALSE,1,11.7304189290014
943,trout,15.427348673891375,82,11,401.24188818494014,149.27897857232193,0.026949143437126767,59.769227613004475,FALSE,11,11.930637969396766
944,trout,14.836095436822799,82,14,398.6334213326174,149.13067219386934,0.031476375900223875,58.704971786281035,TRUE,15,11.69090603161297
945,trout,15.148530444313618,85,11,399.9606737055991,150.4627564394517,0.020149180136584625,59.26735479976451,FALSE,3,11.457084034936962
946,trout,14.55657412606132,68,11,400.62599001624926,149.9229107379271,0.02923196021678335,58.20183342691038,TRUE,15,11.660067158612197
947,trout,14.550273064072385,85,10,400.743932628757,146.29235809983277,0.04022915749899186,58.190491515330294,TRUE,14,11.716246041603334
948,trout,14.816783801367487,68,14,399.58505340280084,153.03843983932438,0.03750691465395188,58.67021084246147,TRUE,15,12.023924632619385
949,trout,15.403534060350315,63,12,399.8136138432732,148.4958568981218,0.02047661760479487,59.72636130863057,FALSE,16,11.480821015188155
950,trout,14.353944927384084,65,12,399.35444536220075,150.40614227936177,0.03090571675766444,57.83710086929135,TRUE,19,12.035498586575143
951,trout,15.907289371518006,71,14,400.13186097187867,145.7392293892689,0.02616472253489052,60.63312086873241,FALSE,10,11.50538575963093
952,trout,14.408202841850914,60,13,398.7024034852886,144.76465606177538,0.03209469832725624,57.93476511533164,TRUE,19,12.029812393569642
953,trout,14.545379600850655,78,12,399.6512816625487,148.4937490394026,0.025928579971480487,58.18168328153118,TRUE,15,11.805347009506752
954,trout,16.604004015612734,52,11,399.72457695152417,151.07621476295336,0.03641620129069692,61.88720722810292,FALSE,10,10.968150576231714
955,trout,15.039232946991152,81,11,400.5205129493605,147.28130978946652,0.025950632426400198,59.07061930458407,FALSE,14,11.627245603300784
956,trout,14.982085828261738,80,12,399.2235740967663,151.0812130582506,0.02406371590542251,58.96775449087113,TRUE,18,11.872900132055259
957,trout,14.970033816522466,88,11,400.15314299583207,150.76957913137596,0.032850611081880816,58.946060869740435,TRUE,16,11.488063141899959
958,trout,16.07338966401122,64,13,398.5598628489851,151.44508951561676,0.030410519204275458,60.9321013952202,FALSE,15,11.103696690269564
959,trout,14.742312526375848,78,12,398.24895771364396,149.78929489188587,0.02751436077585967,58.53616254747652,TRUE,15,11.875768882140099
960,trout,15.033121131532322,73,11,400.2928437991934,150.5875066258397,0.027885163980128493,59.05961803675818,FALSE,13,12.066572020929218
961,trout,14.950376952036454,71,11,400.99876335059355,148.75938186966135,0.026773027454969893,58.910678513665616,TRUE,14,11.61414730978089
962,trout,15.742024291639426,81,12,400.04505995666995,153.1682614021713,0.030315695726099358,60.33564372495097,FALSE,19,11.272068860300259
963,trout,14.437689863517182,61,12,399.31066220280115,148.23712598414852,0.032401667526683366,57.98784175433093,TRUE,14,12.069891056209329
964,trout,15.038497818039847,74,14,399.08862255112115,148.34878051727003,0.02648838470101396,59.06929607247173,FALSE,12,11.693921753731903
965,trout,14.78631054237295,78,13,400.144304244433,151.2539228223434,0.023748079200793134,58.61535897627131,TRUE,19,11.522647497710253
966,trout,15.216526854475362,73,14,400.6861594003973,150.19677550594588,0.025630566257684666,59.389748338055654,FALSE,9,11.45727479852304
967,trout,14.982192878810006,78,12,400.4016267129972,146.18717973898904,0.028012965891864115,58.96794718185801,TRUE,12,11.80642290824956
968,trout,14.735171623786922,75,13,400.7372628548111,149.73227445729626,0.026659673249937305,58.52330892281646,TRUE,15,11.722329268042111
969,trout,14.285822329627644,75,13,399.2355489549929,148.01998304284513,0.019930617002260176,57.71448019332976,TRUE,16,11.779472477776192
970,trout,15.274372036439507,78,14,398.77634192361387,147.28885517693652,0.03278829124524687,59.49386966559111,FALSE,5,11.473116905339591
971,trout,14.380509019439593,72,12,401.23087495211524,151.52035124527345,0.031218226303441714,57.884916234991266,TRUE,16,11.944654009504479
972,trout,15.101324393920857,69,12,399.2972978725887,147.99330245490955,0.02501602269494603,59.18238390905754,FALSE,7,11.889738063296182
973,trout,15.571925093939925,74,11,400.5308929259419,148.84917822976385,0.036416116689165154,60.029465169091864,FALSE,15,11.484378171816548
974,trout,13.928725103671955,70,13,399.3608775873171,151.69635781456589,0.033432160255993076,57.07170518660952,TRUE,16,12.178283793802555
975,trout,15.09533218358386,94,12,398.97184399079777,149.92436027443952,0.023709726926442434,59.17159793045095,FALSE,16,11.708353143963087
976,trout,14.210042454127576,78,11,400.2162168605649,146.91977330321498,0.033206303254804205,57.57807641742964,TRUE,16,12.03401779466883
977,trout,14.90960959664766,78,12,400.2980704319539,148.80237672600978,0.02403720182582434,58.83729727396579,TRUE,15,11.931494072544647
978,trout,14.62661128739657,72,13,400.1670050394416,152.85820150400332,0.026227044003378906,58.327900317313826,TRUE,13,11.784533550164747
979,trout,15.54818603924706,78,10,400.87635622796665,149.73474718115727,0.03245867642540687,59.98673487064471,FALSE,21,11.570844179081066
980,trout,15.690377356852128,74,11,400.13007064699633,150.65464166921714,0.02651359165350988,60.242679242333836,FALSE,12,11.420512970501111
981,trout,14.847979945696366,74,12,399.69985228005953,151.58164689150914,0.02115981384963323,58.72636390225346,TRUE,12,11.753314426649114
982,trout,15.362463247918889,71,12,398.9416236867217,149.52940264411265,0.029202977145865387,59.652433846254,FALSE,16,11.533322314481799
983,trout,14.709782099755586,79,12,400.7771115735936,149.54991395733921,0.021704684797289365,58.47760777956006,TRUE,14,11.879741124917057
984,trout,15.911079976283029,67,11,399.68208714775363,147.8122664031841,0.03107651123184013,60.639943957309455,FALSE,2,11.5309078564461
985,trout,14.182954323033245,97,13,400.2447761482325,148.53395210929546,0.036061932745759875,57.52931778145984,TRUE,14,11.71158734693985
986,trout,14.981386609929343,68,13,399.955208093232,149.86520401693002,0.02687244919048024,58.96649589787282,TRUE,15,11.694136398176822
987,trout,14.844099619254122,65,13,399.1757487668663,151.02025610054497,0.028928624226712933,58.71937931465742,TRUE,15,11.750349073564088
988,trout,16.080924603598,73,13,399.16138841724353,150.75261832818734,0.02062970625530642,60.9456642864764,FALSE,19,11.434271404635364
989,trout,15.230583343808593,68,14,399.51261341365637,152.1807670313955,0.03305284129325362,59.41505001885547,FALSE,5,11.504876992602677
990,trout,15.236896362497264,77,12,400.838665606011,152.10611342178973,0.02904795881038067,59.426413452495076,FALSE,16,11.621655667629083
991,trout,15.39854193861862,64,13,400.46944936949876,149.64601446745266,0.025501018326005234,59.717375489513515,FALSE,15,11.752799731886995
992,trout,15.388449273292155,72,12,398.5612325548234,149.17052384595647,0.02371773312720644,59.699208691925875,FALSE,5,11.588714935461777
993,trout,16.101496025401957,68,12,400.7963520552123,156.23938761108053,0.023797962660974736,60.98269284572352,FALSE,7,11.453559318472204
994,trout,15.277525123997194,80,11,398.91793688574023,149.67300255605235,0.032396560804966675,59.49954522319495,FALSE,19,11.642216541712067
995,trout,15.364761453336513,71,12,401.00534685710716,151.26157776187873,0.027191204655074932,59.65657061600572,FALSE,14,11.836166028397061
996,trout,15.32488494271545,67,10,399.86364532033883,146.4884768485131,0.022179829057537678,59.584792896887805,FALSE,12,11.633000281591766
997,trout,15.022771018397371,73,12,399.46585018610267,151.61440786998398,0.028581340078171303,59.04098783311527,FALSE,14,11.608435151115717
998,trout,14.126680267993988,73,13,400.0554467535757,151.3671791785852,0.016980008472593948,57.428024482389176,TRUE,16,12.030823254187382
999,trout,15.099668238920225,95,11,399.6237028157219,149.97707783501778,0.03039625054840603,59.179402830056404,FALSE,9,11.660341504852484
1000,trout,14.336003057917683,58,13,400.872504223411,149.41047616047368,0.02701039753163244,57.80480550425183,TRUE,17,12.117095252267774
